4816079;Katalinic;Irma;-8504.07
9781263;Durdevic;Azra;13018.99
7283991;Zadro;Antonella;17752.27
3104553;Koren;Sanda;6940.27
7275163;Sikic;Vice;13391.92
9063383;Katavic;Darijo;-7884.95
6280458;Marsic;Ira;2907.85
8419915;Zupanic;Ella;1034.36
9153779;Barbir;Pavo;13890.28
3562760;Smolcic;Tereza;18677.22
5573232;Rupcic;Leonard;19596.14
3814988;Skvorc;Vid;-5389.27
1072933;Grbic;Nada;6395.22
5333324;Tomac;Nensi;-4836.28
9126182;Krznaric;Zeljana;10174.21
1146564;Bubalo;Gabrijel;18028.99
4002905;Farkas;Klaudia;-6679.93
6991577;Drmic;Meri;-7893.54
9615962;Raic;Anela;-8082.66
1015023;Krpan;Vanessa;-381.91
5463162;Pasalic;Misel;3994.89
8564775;Matas;Romina;-4853.54
5368681;TOMLJENOVIC;PERICA;19034.95
6152664;Mesic;Andelko;13570.1
2003771;GRCIC;Vito;18448.68
5518024;Perisa;Romano;4203.92
6923734;Majetic;Natalia;14228.75
5377509;KVESIC;Glorija;14537.44
3872898;Gasparovic;Miran;-8150.37
6672757;Zadravec;Stefano;-3353.26
4914513;Matijasevic;Eleonora;-6197.02
8911484;Cvetkovic;Dorijan;-9528.53
9790752;Nikic;Ivanka;-6083.91
3785058;Zubak;Linda;17031.43
9345609;Ribic;Danko;-1234.74
5615230;Biondic;Rafaela;10039.9
9175219;Sabljic;Gabriel;12544.63
6531558;Penic;Amanda;17422.89
1748864;Cuk;Paulo;-882.79
9310444;Dedic;Vilim;-7113.28
1596327;Krizanac;Vana;19236.95
7815322;Benkovic;Ilijana;-7951.74
4923195;Vuksic;Larisa;-1753.32
9188031;Klanac;Srecko;-2793.42
8595220;Levak;Katija;17734.47
5178915;Paic;Ozana;10800.51
3290512;Vranjes;Ruza;3088.95
3729827;Vukas;Rahela;14956.18
1486234;Kopic;Katica;19269.47
2938462;Sakic;Vlaho;8667.02
1957866;Uzelac;Sofija;3454.48
6719836;Jelcic;Andelka;-1233.13
7858339;Jelicic;Zorica;8259.43
7498735;Jonjic;Zorana;15673.56
3635117;Antolic;Tvrtko;-6486.05
5696031;Vukasovic;Filipa;-3476.54
8080929;Lovrekovic;Terezija;-2952.97
7560644;Bilobrk;Ingrid;-1044.97
6292987;GRANIC;Vinka;19445.63
8708015;Blaskovic;Bozana;-2326.22
8782814;Sabolic;Milos;9081.77
3764079;Bartulovic;OLIVER;-383.06
3864348;Kocijan;Marcel;-6877.1
5435757;Dodig;Marica;13234.4
6881015;Batur;Stanko;4895.82
3343871;Vrban;Toma;19695.44
9959522;Cvetko;Erika;-6451.17
6044927;BARTOLIC;Lina;5324.28
6349300;Soric;Pasko;13673.08
4811482;Cirjak;Mile;11197.54
5238139;Majdandzic;Marijeta;-1134.53
3950422;Kurtovic;Vanda;-3483.57
9711462;Sesar;Emma;19358.19
9291254;Gabric;Lucijana;13838.67
8356071;Prgomet;Grgur;12164.3
4856434;Cagalj;Julijana;-6654.31
6365344;Zaja;Maro;17856.77
5724049;Jokic;Stipan;-1836.55
4968868;Skoric;Pamela;18637.96
3471090;Sliskovic;Tara;16610.7
6658356;Belosevic;Vjeran;3380.09
9772289;Orsolic;Mirjam;9546.17
7064249;Josic;Grgo;11917.3
2514553;Mesaric;Nicole;-4162.02
1272486;Masic;Tomica;1621.67
9289488;Sarcevic;Michael;9254.57
2198564;Tkalec;MARIANA;1836.3
3615435;Mrkonjic;Visnja;19054.6
8122014;Bilandzic;Haris;-507.57
9221814;Nad;Lena;10556.82
9173945;Penava;Dalia;7321.51
9688634;Rajcic;Milana;9595.54
9794582;Botica;Christian;-9599.72
9407965;Pintar;DEJANA;10404.67
6630038;Ribaric;Melanija;-280.3
2758889;Aleksic;Aida;-9636.69
8409430;Colak;Amalija;-338.16
2773951;Prsa;Armin;14928.35
2535801;Skarica;Zdenka;13328.44
3439563;Zebic;Tonci;-7546.11
2102019;Sunjic;Dona;17476.15
9475639;Zecevic;Fani;4813
2715019;Tusek;Stefica;2312.68
2183181;Kranjcec;Pavle;-5358.66
9520591;Rebic;Lucijan;-962
8410512;Pribanic;Melisa;-2698.72
7217107;Rodic;Adriano;9842.32
9125269;Jakovac;Franciska;17892.37
5110067;Lazic;Eduard;7227.47
6911689;Kardum;Boze;10085.16
3156867;Luketic;Ankica;-3747.88
5560620;HANZEK;Valnea;346.75
2388416;Loncarevic;Margarita;-889.73
1311928;Molnar;Arijan;-3469.63
9986329;Tolj;Jura;-9329.77
9283531;Krizanovic;Silvana;18778.39
5868010;Vincek;Marjan;7982.13
1305081;Susak;Aneta;-7721.33
8120969;Vujnovic;Rafael;5445.6
2049599;Fabijanic;Leopold;17183.58
9767669;Grahovac;Inga;-3744.54
6303372;Milinkovic;Sabrina;9920.66
7769025;Topalovic;Rebecca;-729.21
7413743;Hodzic;Andelina;14018.24
6714669;Orlovic;Stipo;10140.35
1972436;Marovic;Neda;16417.78
7327669;Malnar;Elvira;10746.02
4538381;Slunjski;Mira;2313.59
2652028;Visic;Ervin;11053.85
3194351;Grizelj;Simon;-4939.48
5381210;Milakovic;Bartol;8458.78
1798622;Krajina;Luca;2835.95
1710888;Bebic;Rina;18921.25
8030573;Mihalj;Teodora;11258.13
6362725;Greguric;Rudolf;-8711.75
2066662;Kuhar;Augustin;242.03
1481551;Mioc;Matilda;-905.72
2797947;Stefancic;Lejla;17004.21
5106429;Drazic;Andreas;15208.97
4127084;Kranjec;Damira;15807.27
1879721;Malic;Una;19256.94
2117465;Anicic;Velimir;15632.21
4755083;Pozgaj;Edo;-5732.88
8798005;Jakopovic;Arian;19962.65
6210657;Tutic;Nevenka;13991.35
3659113;Janjic;Doria;14801
8667975;Balog;Rino;8776.76
5876523;Debeljak;PATRICK;19757.02
9302615;Skender;Majda;10680.17
4800035;Vukojevic;Armando;-8843.05
4100961;Vincetic;MARIJA MAGDALENA;12708.73
7766961;Pandzic;Davorin;-8384.45
3932022;Viskovic;Samantha;-8941.29
5963765;Lazar;Zaklina;-5605.48
9206262;Lipovac;Jasminka;-9646.97
6348218;Madunic;Rene;-2513.85
6909731;Vukadin;IVNA;9426.51
5106535;Buzov;Silvestar;-6066.01
7844914;Vucetic;Edin;2534.2
7774492;Benko;Maroje;-7340.74
1392921;Seric;Adrijan;-9102.81
4568826;Ratkovic;Tomo;16850.74
9216049;KLASIC;Mark;9053.8
3858497;Baljak;Kim;2706.03
7987493;Biskup;RAMONA;6875.45
4917430;Vujic;Korina;-8890.74
4404905;Zajec;Ozren;-8112.78
2194734;Tunjic;Melanie;19801.11
5382000;GARIC;Anastazija;-7888.85
2501234;Marin;Diego;5705.69
8466719;Domitrovic;Zdenko;8555.44
5108301;Kadic;Ognjen;2046.48
5426952;Lisica;Marita;16601.2
8942948;Zalac;Zarko;19703.43
9393793;Zeba;Lukrecija;947.81
7312478;Bakula;Moreno;18430.74
6932645;Markota;Dorde;14436.96
8579345;Puljiz;Albert;14013.93
1524631;Vrbanic;Adnan;-2060.62
3116890;Lesic;NEDILJKO;-1054.17
7820426;Mihic;Dinka;5258.22
5158912;Uremovic;Manda;7944.06
4741850;Kosanovic;Jaksa;60.36
9435599;Petric;Alex;-9078.57
2743698;Sarac;Svjetlana;2054.08
7543581;Vukorepa;Isabella;-5395.38
7929116;Tkalcec;Fran Tonkovic;10918.58
6293777;Beljan;Teuta;19437.84
7599894;Dragic;Florijan;1981.92
5601742;Simic;Tony;-5168.16
1996432;Miljak;Berislav;11950.48
8381833;Mikulcic;Vicko;18093.8
7745029;Filipcic;Luana;8686.29
4922150;Vojnovic;Dragutin;19910.32
1064489;Gavric;Mija;10366.19
7734160;Kosic;Loris;-8104.07
7576090;Milicic;Jadranka;17177.87
7461251;Bukovac;Kreso;163.19
2891489;Martincic;Luciana;4233.61
4570698;Nedic;TONCI;18223.87
1349841;Baresic;Juro;2134.52
7075716;Domazet;Claudia;15252.66
2007793;Srsen;Gregor;16454.44
4101362;Grdic;Miljenko;10751.76
4937533;Corluka;Vera;16726.9
4077220;Resetar;Dusan;19078.82
1831091;CORAK;Marco;-6151.94
5096519;Lozic;Nena;15584.42
5433653;Zderic;Bosko;10328.32
8881806;Jugovic;Kaja;16862.63
3604649;Glavan;Milka;6330.74
5407187;Maslac;Ian;6636.37
7876570;Budic;Irina;-8692.61
6517220;Krajinovic;Predrag;646.88
8395836;Brnic;Ernest;9716.2
1468487;Banovac;Amela;5561.58
7589048;Borovac;Loren;18017.15
1716547;Ercegovic;Ani;10212.54
4173527;Zuzic;Nebojsa;8819.37
7353391;Zulj;Loreta;11493.37
7599127;Skara;Amir;16793.53
2827837;Grbesa;Selma;1571.12
6674546;Perak;Zvonimira;4820.07
9235256;Bartolovic;Edina;860.43
8142180;Stipanovic;Davorka;-7916.8
6155303;Brkovic;Zelimir;-4245.72
6839057;Leskovar;Bartul;621.98
7455887;Markulin;Zvonko;5769.5
9121399;KIS;Nikoleta;-4871
1938782;Situm;Zlata;-400.3
8677547;Stipetic;Dani;11368.74
6082096;Belic;Erna;-8330.92
9731399;MIMICA;Kornelija;16109.07
8960114;Krsnik;Aleks;19633.37
1960053;Jelusic;Anda;2221.45
3940764;Rajic;MARJANA;-8790.05
7303756;Balen;Jadran;19562.02
5086346;Krizan;Emili;-7166.82
6204915;Jelinic;Ana - Marija;-125.96
1451152;Niksic;Jere;-814.32
2506000;Jug;Antoni;12078.4
4288449;Adzic;Magda;7298.85
7721119;Simicic;BRANKICA;-6583.8
6946794;Sestak;Monica;-1239.43
8913396;MILARDOVIC;Anamari;-4852.45
7947453;Volarevic;Vita;2578.66
5748852;Orsulic;Carla;10959.41
7873868;Krstanovic;Duro;6713.07
6892605;Skelin;Standardni;8790.26
9687552;Panic;Rok;-6242.86
3984780;Jurkic;Ljubo;-7620.77
2394181;Bradaric;Vida;13369.16
4259730;Majer;Pavla;4520.43
6663185;Milinovic;Dalija;-3981.94
5229417;DUNDOVIC;Klasicar;15310.14
3277216;Lukacic;Manjina;-8448.2
2018324;Luksic;VALERIA;-7020.62
2205411;Ivancevic;Alisa;-714.5
3574911;Santek;Kate;7751.75
9150118;RAK;NICOL;-7891.92
9717121;Markotic;Leonora;378.42
9402260;Cacic;Julia;-9631.41
4228904;Sokac;Darjan;8167.83
5574022;PONGRAC;Danijel;15082.34
6678482;Dasovic;Agata;4228.76
4816846;Gotovac;Cvita;3446.27
5360254;Radan;Slobodan;742.54
7326733;Zeljko;Darijan;3425.33
3248898;Ferencak;Michel;-9842.66
4957593;Lozancic;Ceh;12903.04
8490314;Caleta;Violeta;6558.54
8741629;Grabar;Dana;12090.97
9721057;Bedekovic;Natko;-2190.1
8571562;Sapina;Vatroslav;19155.9
4709278;Paulic;Keti;-7554.44
6283392;Krolo;Zrinko;-8368.82
3216074;Bakic;Andriana;1115.75
2170054;Dugandzic;Aldo;15425.47
2070492;Glavinic;Ive;-4806.81
6351235;Vrbanec;Alena;3859.75
8404495;Krajacic;Robin;18464.25
4884835;Vugrinec;Samuel;-4015.41
7765112;Davidovic;CHIARA;3648.2
1517930;Hrsak;Dorja;18915.88
5217060;Dujmic;Zdravka;8860.72
9293527;Labas;Bernardica;-3912.62
7411662;Hrgovic;Alenka;-4758.63
6450459;Petek;Miroslava;14708.08
8575452;Vrabec;Vitomir;5474.22
4801695;Santic;Livia;-9857.78
2502914;Katusic;EMILIA;-6331.37
8750096;Hrzenjak;Maks;922.72
4068538;BRDAR;Tonko;-2195.57
2707319;Macan;Lukas;6099.21
2108016;Beric;Michaela;4734.52
7788939;Saravanja;Margita;-2155.76
2181223;Stojic;Annamaria;1618.61
9021302;Sedlar;Ivancica;19913.24
6810169;Zelenika;Mariela;12871.17
6168084;Pernar;Zvjezdana;17930.49
9069039;Biocic;Maris;2705.08
5869201;Plese;Suncana;5135.58
7683887;Turcic;Angelina;10148.59
2691999;SAKAC;Donat;1020.21
4591763;Koprivnjak;Katia;8785.71
9346737;Zic;Jovan;-7347.88
5219739;Simovic;Vjera;14036.39
2361695;Valjak;Aljosa;11318.78
9232193;Miskulin;Vanna;-2778.89
3158018;Vujcic;Tomislav;5469.75
7064418;Svalina;Ljubomir;2710
9840301;Sosic;Iskra;16492.1
6812359;Solic;Judita;16469.56
6774812;Jakovic;Izidor;-1205.46
6038953;Klaic;Anna Maria;-1766.22
3297276;Orec;Debora;15455.34
5895690;Kutlesa;Angelo;-8255.76
3999098;Kukec;Dusko;12971.03
1888320;Juric;Neno;-4240.54
4187805;Stepic;Ljudevit;9566.4
4422967;Popic;Enis;4719.34
